ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
233843,113,4,PREMIUM,BHC:1025570537254,COMMUNITY,486.4
U116886,5802,L23804,LITE,APP2008820 - May 2022 to Jul 2022- Daniel MacArthur National Large scale Automated Reanalysis Program to increase Rare Disease Diagnosis,MANUAL,135062.2
U116887,5802,2213,PREMIUM,15339762,ROUNDTRIP,98
U116887,5802,2213,PREMIUM,15339764,ROUNDTRIP,220
U116888,5802,28,PREMIUM,Repair of Embedding module,MANUAL,850
233844,113,2756,REGISTERED,UTAS264373,MANUAL,3175.43
U116889,5802,36,PREMIUM,FAL352360,COMMUNITY,529.98
U116890,5802,454,PREMIUM,65272485BB03A12,ROUNDTRIP,413.74
U116891,5802,L23803,LITE,Inv 4 -APP2010791 - Mar 22 to May 22 - A randomised controlled trial of remote microphone li,MANUAL,7811.25
233845,113,1654,REGISTERED,UTAS264374,MANUAL,110.23
233846,113,2756,REGISTERED,UTAS264376,MANUAL,3175.43
U116892,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2272.73
U116894,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2272.73
U116895,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2592.64
U116896,5802,5855,PREMIUM,623314,COMMUNITY,8
U116897,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2592.64
U116898,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2592.64
U116899,5802,5856,PREMIUM,C6S-03BLU,COMMUNITY,6.09
U116899,5802,5856,PREMIUM,Quote:1017860058893,COMMUNITY,2072
U116900,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2592.64
U116901,5802,1284,PREMIUM,393008,COMMUNITY,1088
U116902,5802,L24277,LITE,Mackenzie's Mission (Clinical testing),MANUAL,2592.64
U116903,5802,5856,PREMIUM,Quote:1017860058893,COMMUNITY,4144
U116904,5802,L23803,LITE,Amanda Gwee - Cost Recovery of Research Staff Support,MANUAL,7895.09
U116905,5802,L23803,LITE,Inv 5 -APP2010791 - June 22 to Aug 22 - A randomised controlled trial of remote microphone li,MANUAL,12407.25
U116906,5802,L23803,LITE,George Patton - Professional Fellow Research Contribution - Jan 22 to Mar 22,MANUAL,64413.32
U116907,5802,1146,PREMIUM,ab108410-200UL,ROUNDTRIP,595.8
U116908,5802,L24062,LITE,APP2007268 - Yr 2022-23 Qtr 1 - Assoc Prof Kok-Leong Ong,MANUAL,3594
U116909,5802,L23803,LITE,Inv 16- Provision of 2022 Qtr 2 - To Fund a Senior Health Economist - TA39535 Goranitis),MANUAL,46486.19
U116910,5802,5855,PREMIUM,511386,COMMUNITY,33.53
233847,113,5311,REGISTERED,UTAS264368,MANUAL,3446.96
233847,113,5311,REGISTERED,UTAS264383,MANUAL,1974.75
233848,113,L20850,LITE,651-3200522,MANUAL,35.2
233848,113,L20850,LITE,651-3200043,MANUAL,30.8
233848,113,L20850,LITE,651-3200836,MANUAL,7.26
233848,113,L20850,LITE,651-3200823,MANUAL,6.93
233848,113,L20850,LITE,611-AP2D200TWBE,MANUAL,54.12
233848,113,L20850,LITE,611-AP4E202TZBE,MANUAL,25.58
233848,113,L20850,LITE,523-82-66-RFX,MANUAL,97.2
233848,113,L20850,LITE,910-SMD4300SNL10T5,MANUAL,54.84
233848,113,L20850,LITE,566-76112WS-100-08,MANUAL,5.6
PU124098,41,349,REGISTERED,CSU279775,MANUAL,4654.55
U116911,5802,2213,PREMIUM,15300052,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300053,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300054,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300055,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300056,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300057,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300058,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300059,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300060,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300061,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300062,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300063,ROUNDTRIP,21.96
U116911,5802,2213,PREMIUM,15300064,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300065,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300066,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300067,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300068,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300069,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300070,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300071,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300072,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300073,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300074,ROUNDTRIP,19.44
U116911,5802,2213,PREMIUM,15300075,ROUNDTRIP,19.44
U116912,5802,L23803,LITE,Final Invoice-Payment 3 A National centre of excellence in speech genetics - T105557 2019-1195 - Goranitis,MANUAL,37053
U116913,5802,7,PREMIUM,156367,ROUNDTRIP,2006.5
U116914,5802,28,PREMIUM,BDAA357543,COMMUNITY,938
U116915,5802,L23803,LITE,Christopher Gyngell Cost Recovery Salary Support - Apr 2022 to June 2022,MANUAL,47249.27
U116916,5802,L23811,LITE,APP2007567 UDN-Aus - Sandra Cooper - Funding for Apr 22 to Jun 22,MANUAL,7500
233849,113,693,PREMIUM,SUV,COMMUNITY,196.05
233850,113,2255,REGISTERED,UTAS264243,QUOTE,175
233851,113,693,PREMIUM,SUV,COMMUNITY,130.7
U116917,5802,2360,REGISTERED,PL170R,MANUAL,624.4
U116917,5802,2360,REGISTERED,PL170YC,MANUAL,312.2
233852,113,2134,REGISTERED,-,RETROFIT_RELEASE_ORDER,56.6
U116918,5802,L23861,LITE,Storage Charges - 01/09/2022 to 30/09/2022,MANUAL,3141.81
U116919,5802,7,PREMIUM,23017015,ROUNDTRIP,1262.9
U116919,5802,7,PREMIUM,17504044,ROUNDTRIP,1496.7
U116919,5802,7,PREMIUM,10565018,ROUNDTRIP,200.5
U116920,5802,L23990,LITE,International - Standard express. Murdoch Childrens Research Institute - RCH Ground Floor Reception (Parkville) to Ardena(Assen).,MANUAL,2242
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.51
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,5.89
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,4.96
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,5.89
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,5.89
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.82
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,7.44
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.51
U116921,5802,5,PREMIUM,VC00021,ROUNDTRIP,6.2
U116921,5802,5,PREMIUM,P0089-200UL,ROUNDTRIP,568.65
U116921,5802,5,PREMIUM,HPA016815-25UL,ROUNDTRIP,275.4
U116921,5802,5,PREMIUM,R2625-50MG,ROUNDTRIP,50.58
U116921,5802,5,PREMIUM,Z358762-20EA,ROUNDTRIP,86.13
U116921,5802,5,PREMIUM,CLS3008-100EA,ROUNDTRIP,367.5
U116922,5802,L24213,LITE,MCRI to Columbia US 12/09/2022,MANUAL,60.33
U116923,5802,5,PREMIUM,CLS3363-100EA,ROUNDTRIP,518
PU124099,41,2118,PREMIUM,APRO1043,ROUNDTRIP,83.28
233853,113,1762,REGISTERED,-,RETROFIT_RELEASE_ORDER,72.73
U116924,5802,L24977,LITE,12-month first user - Last Issue 26/10/2023,MANUAL,880.91
U116924,5802,L24977,LITE,12mths: Users 2-5 @ $120 each - Last Issue 26-Oct-2023,MANUAL,109.09
233854,113,1762,REGISTERED,-,RETROFIT_RELEASE_ORDER,72.73
U116925,5802,L25260,LITE,ABC-2-3,MANUAL,76.14
U116926,5802,L24699,LITE,HbVax/Engerix -Hep B 22/08/2022,MANUAL,28.18
U116929,5802,180,PREMIUM,29558-5ML,COMMUNITY,231
U116928,5802,580,PREMIUM,BSASNZ-0.1,COMMUNITY,215
U116927,5802,1284,PREMIUM,323806,COMMUNITY,368
U116927,5802,1284,PREMIUM,328124,COMMUNITY,527.2
U116930,5802,L25534,LITE,World Health Organisation to MCRI 02/09/2022 Compliance fee,MANUAL,347
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Rent-01/06/2022 to 30/06/2022",MANUAL,918.73
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Rent-01/07/2022 to 31/07/2022",MANUAL,918.73
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Rent-01/08/2022 to 31/08/2022",MANUAL,918.73
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Rent-01/09/2022 to 30/09/2022",MANUAL,918.73
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Outgoings -01/07/2022 to 31/07/2022",MANUAL,751.79
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Outgoings -01/08/2022 to 31/08/2022",MANUAL,751.79
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Outgoings -01/09/2022 to 30/09/2022",MANUAL,751.79
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Outgoings -01/06/2022 to 30/06/2022",MANUAL,681.41
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Electricity -01/06/2022 to 30/06/2022",MANUAL,52.34
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Electricity Estimate-01/09/2022 to 30/09/2022",MANUAL,57.7
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Electricity Estimate -01/08/2022 to 31/08/2022",MANUAL,66.58
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Electricity -01/076/2022 to 31/07/2022",MANUAL,54.19
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Water Rates Grd Floor T5-01/06/2022 to 30/06/2022",MANUAL,13.07
U116931,5802,L23873,LITE,"Shop FG02, 48 Flemington Rd -Water Inc Annual Parks -01/07/2022 to 30/09/2022",MANUAL,63.13
U116932,5802,L23873,LITE,T17.02A/48 Flemington Road - Electricity- 01/08/2022 to 31/08/2022,MANUAL,6601.03
U116933,5802,L24522,LITE,Professional Services J Kinahan - Work Well Program,MANUAL,2020
U116934,5802,L24184,LITE,"Booking Reference: RD8FCMBO9L - Package ""Room Hire - Full Day"" on 18/03/2022 for 16 attendees",MANUAL,772.73
U116935,5802,L23939,LITE,SAP AU - T&M - Murdoch Childrens Institute - Ongoing SAP - Task/Ticket: Ongoing Consulting T20210731.5999 Summary Notes: Assist with Printing,MANUAL,117.5
U116936,5802,L23948,LITE,Ataxia Rehab Study Cost - May 2022 to Nov 2022,MANUAL,36695.25
U116937,5802,L23982,LITE,Audio Transcription - Jobs - Project: General,MANUAL,241.34
233855,113,2721,REGISTERED,BNR46225A,MANUAL,79.5
233856,113,38,PREMIUM,ET00110500,ROUNDTRIP,113.4
PU124100,41,2118,PREMIUM,TISS1120,ROUNDTRIP,80.3
233857,113,L28193,LITE,UTAS264039,MANUAL,330
233858,113,2337,REGISTERED,UTAS264379,RETROFIT_RELEASE_ORDER,4811.58
124658,11,14,PREMIUM,AIR-73445-2,COMMUNITY,326.67
PU124101,41,L28286,LITE,CSU279794,MANUAL,517
233859,113,3718,REGISTERED,223401,MANUAL,3900
233860,113,732,REGISTERED,UTAS264384,MANUAL,1200
233861,113,2111,PREMIUM,UTAS263957,QUOTE,3258.86
PU124102,41,L1325,LITE,CSU279820,MANUAL,750
PU124103,41,L2455,LITE,MHQR3X/A,MANUAL,1026.36
PU124103,41,L2455,LITE,MJQJ3ZA/A,MANUAL,380.91
124659,11,13,PREMIUM,663001,COMMUNITY,127.92
233862,113,1626,PREMIUM,-,RETROFIT_RELEASE_ORDER,9.6
124660,11,14,PREMIUM,HS-9001882,ROUNDTRIP,45.24
124660,11,14,PREMIUM,TM-7571,ROUNDTRIP,316.74
124660,11,14,PREMIUM,WC-190328,COMMUNITY,117
124660,11,14,PREMIUM,SP-4036-100,COMMUNITY,84.65
124660,11,14,PREMIUM,HS-9884944,COMMUNITY,65.21
233863,113,151,PREMIUM,S080983-2,COMMUNITY,171
233863,113,151,PREMIUM,X090930-2,COMMUNITY,525
124667,11,37,PREMIUM,.PK0010,COMMUNITY,188.5
124666,11,14,PREMIUM,HS-1007180,ROUNDTRIP,20.05
124666,11,14,PREMIUM,HS-HPPP01,COMMUNITY,39.12
124666,11,14,PREMIUM,COD-SPACER30D,COMMUNITY,29.84
124666,11,14,PREMIUM,COD-SPACER31D,COMMUNITY,29.84
124666,11,14,PREMIUM,COD-SPACER4D,COMMUNITY,14.52
124666,11,14,PREMIUM,DU-CDS110P6155,COMMUNITY,221.97
124666,11,14,PREMIUM,SD-8100059,COMMUNITY,257.94
124666,11,14,PREMIUM,HS-102-4112,COMMUNITY,50.11
124666,11,14,PREMIUM,AD-190-1065-01,COMMUNITY,341.64
124666,11,14,PREMIUM,RO-274007,COMMUNITY,105.16
124666,11,14,PREMIUM,TM-1250,COMMUNITY,28.68
124666,11,14,PREMIUM,D6863314012X5,COMMUNITY,74.11
124666,11,14,PREMIUM,D6848314016X5,COMMUNITY,38.25
124666,11,14,PREMIUM,D379314014X5,COMMUNITY,50.52
124666,11,14,PREMIUM,GC-GUIA3,COMMUNITY,133.32
124666,11,14,PREMIUM,GC-GUIA2,COMMUNITY,133.32
124666,11,14,PREMIUM,SN-36510075,COMMUNITY,15.72
124666,11,14,PREMIUM,SA1-N95-H20,ROUNDTRIP,246.15
124666,11,14,PREMIUM,CG-1223071,COMMUNITY,26.7
124666,11,14,PREMIUM,EC-22480520,COMMUNITY,22.72
124666,11,14,PREMIUM,HS-9882876,COMMUNITY,16.75
124666,11,14,PREMIUM,AN-313041065,COMMUNITY,120
124666,11,14,PREMIUM,HSD-9770364,COMMUNITY,159.5
124666,11,14,PREMIUM,HSD-9770362,COMMUNITY,239.25
124666,11,14,PREMIUM,ULT-0131,COMMUNITY,19.15
124666,11,14,PREMIUM,JJ-70088,COMMUNITY,85.9
124666,11,14,PREMIUM,TM-2382C,COMMUNITY,52.68
124666,11,14,PREMIUM,AE-IC19844,ROUNDTRIP,42.85
124666,11,14,PREMIUM,GC-FUJILCCAPA2,COMMUNITY,178.46
124665,11,46,PREMIUM,KC6835,COMMUNITY,41.8
124665,11,46,PREMIUM,WCMED4,COMMUNITY,104.25
124664,11,3,PREMIUM,25096004,ROUNDTRIP,26.9
124664,11,3,PREMIUM,25172285,ROUNDTRIP,42.7
124664,11,3,PREMIUM,86540196,ROUNDTRIP,19.35
124664,11,3,PREMIUM,86813824,ROUNDTRIP,69.82
124664,11,3,PREMIUM,86723033,ROUNDTRIP,45.45
124663,11,32,PREMIUM,711554,COMMUNITY,11.3
124663,11,32,PREMIUM,158006,COMMUNITY,38.1
124662,11,16,PREMIUM,TOK13111,COMMUNITY,110
124662,11,16,PREMIUM,TOK10941,COMMUNITY,79.42
124661,11,17,PREMIUM,WN953248,COMMUNITY,75.76
PU124104,41,139,REGISTERED,CSU279839,MANUAL,1000
PU124105,41,194,REGISTERED,CSU279855,MANUAL,233.4
CDC18442,2170,3404,PREMIUM,8.81057E+11,COMMUNITY,4061.52
124668,11,14,PREMIUM,A7-DF54TGY56,ROUNDTRIP,135.39
124669,11,14,PREMIUM,JJ-M53407N,COMMUNITY,28.8
124669,11,14,PREMIUM,HS-9884945,COMMUNITY,65.21
124669,11,14,PREMIUM,EC-22480520,COMMUNITY,56.8
PU124106,41,194,REGISTERED,CSU279859,MANUAL,10.91
124670,11,16,PREMIUM,PUMW-4B,COMMUNITY,73.15
233864,113,1626,PREMIUM,Hot savouries platter,COMMUNITY,100
233864,113,1626,PREMIUM,scone,COMMUNITY,60
233864,113,1626,PREMIUM,All day coffee-disposable,COMMUNITY,288
233864,113,1626,PREMIUM,Sandwich platter,COMMUNITY,105
233865,113,2118,PREMIUM,COFF1270,ROUNDTRIP,279.3
233865,113,2118,PREMIUM,PENC2032,ROUNDTRIP,49.58
233865,113,2118,PREMIUM,BADG1010,ROUNDTRIP,25.96
233865,113,2118,PREMIUM,BADG1025,ROUNDTRIP,7.08
233866,113,L14065,LITE,UTAS264395,MANUAL,2315.84
233867,113,2118,PREMIUM,CUTL0450,ROUNDTRIP,29.42
233867,113,2118,PREMIUM,SAFE2103,ROUNDTRIP,74.85
233868,113,594,REGISTERED,UTAS264363,MANUAL,5850
124671,11,14,PREMIUM,W-P7434,ROUNDTRIP,54.51
124671,11,14,PREMIUM,W-P74345,ROUNDTRIP,56.15
124671,11,14,PREMIUM,W-P7433,ROUNDTRIP,67.18
124671,11,14,PREMIUM,W-EP7844,ROUNDTRIP,121.93
124671,11,14,PREMIUM,W-EP7843,ROUNDTRIP,151.54
124671,11,14,PREMIUM,W-EP78445,ROUNDTRIP,121.93
233869,113,3484,REGISTERED,UTAS262706,RETROFIT_RELEASE_ORDER,1049.56
233869,113,3484,REGISTERED,UTAS262707,RETROFIT_RELEASE_ORDER,30
233870,113,1868,REGISTERED,BD302130,MANUAL,16.4
233870,113,1868,REGISTERED,GUGRS2425,MANUAL,60
233870,113,1868,REGISTERED,3M10208,MANUAL,227.8
233870,113,1868,REGISTERED,TE-1838BL,MANUAL,2.8
233871,113,1658,PREMIUM,MCRTMBLDS35,MANUAL,426.86
233872,113,33,PREMIUM,7010PK,ROUNDTRIP,152.2
233873,113,693,PREMIUM,SUV,COMMUNITY,65.35
233874,113,L26208,LITE,-,RETROFIT_RELEASE_ORDER,495
PU124107,41,L1951,LITE,CSU279851,MANUAL,349.09
233875,113,693,PREMIUM,SUV,COMMUNITY,65.35
233876,113,2588,REGISTERED,-,RETROFIT_RELEASE_ORDER,299.9
233877,113,693,PREMIUM,SUV,COMMUNITY,130.7
233878,113,5951,PREMIUM,SIP Outdoor Intercom,COMMUNITY,2412.5
233879,113,1578,REGISTERED,UTAS264397,MANUAL,975.8
U116938,5802,36,PREMIUM,RDS355BEC025CF,MANUAL,687.77
U116938,5802,36,PREMIUM,RDS7145BP010CF,MANUAL,983.37
U116939,5802,5856,PREMIUM,P2217H Quote:22546573,COMMUNITY,420
233880,113,693,PREMIUM,Medium Car,COMMUNITY,128.28
124672,11,35,PREMIUM,DZ-DD0312,COMMUNITY,4.5
124672,11,35,PREMIUM,WH-A8105000,COMMUNITY,120
PU124109,41,L6718,LITE,CSU279895,MANUAL,400
124673,11,37,PREMIUM,TB1510022,COMMUNITY,22.08
124674,11,46,PREMIUM,IDSDMM,COMMUNITY,100
124675,11,14,PREMIUM,WC-190328,COMMUNITY,35.1
124675,11,14,PREMIUM,HSD-9770362,COMMUNITY,47.85
124675,11,14,PREMIUM,HSD-9770363,COMMUNITY,31.9
124675,11,14,PREMIUM,HS-988-2733,COMMUNITY,11
124675,11,14,PREMIUM,S-3147,ROUNDTRIP,119.41
124675,11,14,PREMIUM,S-PL3417,ROUNDTRIP,56.15
233881,113,1780,REGISTERED,223466,MANUAL,300
233882,113,2556,REGISTERED,UTAS264333,MANUAL,970.2
233883,113,L24586,LITE,223468,MANUAL,2500
233884,113,1236,REGISTERED,1 kg Bag Retro Gusto,MANUAL,240
124676,11,14,PREMIUM,AN-313041065,ROUNDTRIP,200
233885,113,2134,REGISTERED,-,RETROFIT_RELEASE_ORDER,133.59
233886,113,L15972,LITE,-,RETROFIT_RELEASE_ORDER,1044.85
U116940,5802,5,PREMIUM,166782-100G,ROUNDTRIP,41.67
U116940,5802,5,PREMIUM,02370-100G,ROUNDTRIP,108.9
U116940,5802,5,PREMIUM,Z105880-1EA,ROUNDTRIP,63.27
U116940,5802,5,PREMIUM,H3506-100MG,ROUNDTRIP,69.84
233887,113,L15972,LITE,-,RETROFIT_RELEASE_ORDER,804.52
233887,113,L15972,LITE,-,RETROFIT_RELEASE_ORDER,5
233888,113,L16009,LITE,UTAS264366,RETROFIT_RELEASE_ORDER,2549.35
233889,113,L27483,LITE,UTAS264409,MANUAL,3147.54
U116941,5802,5920,REGISTERED,SB177255220045,MANUAL,3495
233890,113,2118,PREMIUM,BATT1151,ROUNDTRIP,41.43
233890,113,2118,PREMIUM,BOXS9182,ROUNDTRIP,38.82
233890,113,2118,PREMIUM,BALL5651,ROUNDTRIP,4.18
233890,113,2118,PREMIUM,BALL0705,ROUNDTRIP,17.77
233890,113,2118,PREMIUM,PAPE9238,ROUNDTRIP,85.92
233890,113,2118,PREMIUM,COFF1140,ROUNDTRIP,26.18
233890,113,2118,PREMIUM,COFF2524,ROUNDTRIP,28.16
233890,113,2118,PREMIUM,TEAS8062,ROUNDTRIP,15.26
233891,113,2241,REGISTERED,UTAS264407,MANUAL,1650
233892,113,3392,REGISTERED,UTAS264401,MANUAL,700.15
PU124110,41,333,REGISTERED,CSU279920,MANUAL,211.82
233893,113,1779,REGISTERED,223462,MANUAL,250
U116942,5802,1093,REGISTERED,1030-260-000,MANUAL,900
U116943,5802,1260,PREMIUM,664-194,COMMUNITY,10.5
124677,11,14,PREMIUM,AN-313041065,COMMUNITY,200
PU124111,41,L4721,LITE,CSU279825,MANUAL,248.5
PU124111,41,L4721,LITE,CSU279826,MANUAL,24.5
CDC18443,2170,14,PREMIUM,GC-FUJIIXA2FST,ROUNDTRIP,182.48
PU124112,41,L5252,LITE,5406000488,MANUAL,6632.01
PU124113,41,38,PREMIUM,RP1193-G2.5L,ROUNDTRIP,66.45
PU124113,41,38,PREMIUM,RP1137-G2.5L,ROUNDTRIP,22.15
PU124113,41,38,PREMIUM,PA054-500G,ROUNDTRIP,27.7
PU124114,41,L1477,LITE,Z019792,MANUAL,3960
PU124115,41,572,REGISTERED,DNQ14277-0922,MANUAL,1010
PU124115,41,572,REGISTERED,DNQ 9/9/22,MANUAL,1195
PU124116,41,L5356,LITE,CSU279402,MANUAL,462.5
PU124116,41,L5356,LITE,CSU279404,MANUAL,2526.48
PU124117,41,242,REGISTERED,CSU279824,MANUAL,941.54
PU124118,41,L5356,LITE,CSU279926,MANUAL,375.3
PU124118,41,L5356,LITE,CSU279928,MANUAL,2035.52
PU124119,41,242,REGISTERED,CSU279816,MANUAL,2218.77
PU124120,41,L5356,LITE,CSU279932,MANUAL,194.4
PU124121,41,151,PREMIUM,5188-2753,MANUAL,393.75
PU124121,41,151,PREMIUM,8010-0139,MANUAL,307.5
PU124121,41,151,PREMIUM,5190-9067,MANUAL,78.75
PU124121,41,151,PREMIUM,5183-2069,MANUAL,243
233894,113,L22182,LITE,UTAS264361,MANUAL,24240.21
124678,11,3,PREMIUM,86512953,COMMUNITY,41.42
PU124122,41,L2747,LITE,CSU279934,MANUAL,156.32
PU124122,41,L2747,LITE,CSU279936,MANUAL,562.2
233895,113,1867,REGISTERED,UTAS264272,MANUAL,10000
124679,11,18,PREMIUM,990370,COMMUNITY,9.9
PU124123,41,509,REGISTERED,SWAN22,MANUAL,945
233896,113,L26365,LITE,UTAS264417,MANUAL,3470.41
233896,113,L26365,LITE,UTAS264419,MANUAL,1302.94
124680,11,17,PREMIUM,MDC88005,COMMUNITY,60
CDC18444,2170,L11171,LITE,MG TMP_10,MANUAL,395
CDC18444,2170,L11171,LITE,C!-14475,MANUAL,350
CDC18444,2170,L11171,LITE,CS-HSS548,MANUAL,49.5
124681,11,14,PREMIUM,ULT-0136,COMMUNITY,18.23
124681,11,14,PREMIUM,HS-988-2733,COMMUNITY,33
124681,11,14,PREMIUM,CW-6530,COMMUNITY,492.12
124681,11,14,PREMIUM,CG-1224347,COMMUNITY,45.97
124681,11,14,PREMIUM,ULT-0410,ROUNDTRIP,31.3
124681,11,14,PREMIUM,KE-33644,ROUNDTRIP,71.26
124681,11,14,PREMIUM,KE-33351EU,ROUNDTRIP,78.64
124681,11,14,PREMIUM,KE-33643,COMMUNITY,71.17
124681,11,14,PREMIUM,WC-020066,COMMUNITY,30.1
124681,11,14,PREMIUM,WC-120144,ROUNDTRIP,27.23
124681,11,14,PREMIUM,CG-1223071,COMMUNITY,17.8
